player_name,role,season,Assist,Bonus Point,Raid Successful,Raid Unsuccessful,Super Raid,Super Tackle,Tackle Successful,Tackle Unsuccessful,raid_success_rate,tackle_success_rate,Team,contribution_ratio,do_or_die_points,team_name,player_id,match_played,position_id,position_name,high_5s,avg_raid_points,raid_points,successful_raids,successful_tackles,super_10s,super_raids,super_tackles,tackle_points,total_points,z_score_do_or_die_points,z_score_high_5s,z_score_avg_raid_points,z_score_raid_points,z_score_successful_raids,z_score_successful_tackles,z_score_super_10s,z_score_super_raids,z_score_super_tackles,z_score_tackle_points,z_score_total_points,dim1,dim2
rajesh narwal,Raider,7,0,1,11,6,2,0,0,0,0.6111111111111112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.60344,-2.763793
rajnish,Defender,1,0,0,0,0,0,9,13,8,0.0,0.5909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.033921,14.343042
rajnish,Defender,2,0,0,0,0,0,2,16,9,0.0,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.643082,11.562967
rajnish,Defender,3,0,0,0,0,0,5,15,1,0.0,0.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.967993,14.063639
rajnish,Defender,4,0,0,0,0,0,4,20,3,0.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.142183,13.503554
rajnish,Defender,5,0,0,0,0,0,8,11,16,0.0,0.39285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.142385,12.9749365
rajnish,Defender,6,0,0,0,0,0,6,14,7,0.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.140203,12.092172
rajnish,Defender,7,0,0,0,0,0,10,14,7,0.0,0.6363636363636364,Telugu Titans,0.04455445544554455,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.787862,8.554086
raju lal choudhary,All-Rounder,1,3,6,6,0,0,0,10,0,0.8571428571428571,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.333665,5.587937
raju lal choudhary,All-Rounder,2,7,3,5,0,0,0,12,0,0.8333333333333334,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6597085,2.743648
raju lal choudhary,All-Rounder,3,10,4,7,0,0,0,8,0,0.875,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.302063,2.8565311
raju lal choudhary,All-Rounder,4,4,7,7,0,0,0,9,0,0.875,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5379038,6.4793243
raju lal choudhary,All-Rounder,5,6,5,9,0,0,0,11,0,0.9,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.23093,3.822834
raju lal choudhary,All-Rounder,6,5,2,10,0,0,0,7,0,0.9090909090909091,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0732489,2.5322156
raju lal choudhary,All-Rounder,7,9,3,13,0,0,0,10,0,0.9285714285714286,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1845393,3.2920547
rakesh gowda,Defender,1,0,0,0,0,0,4,15,8,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3549795,10.106889
rakesh gowda,Defender,2,0,0,0,0,0,5,16,5,0.0,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.371072,13.660591
rakesh gowda,Defender,3,0,0,0,0,0,9,10,10,0.0,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.593881,13.921355
rakesh gowda,Defender,4,0,0,0,0,0,6,12,7,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.309127,14.610067
rakesh gowda,Defender,5,0,0,0,0,0,8,8,7,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.306091,14.488404
rakesh gowda,Defender,6,0,0,0,0,0,7,9,6,0.0,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.051962,15.122408
rakesh gowda,Defender,7,0,0,0,0,0,3,10,11,0.0,0.45454545454545453,Telugu Titans,0.039603960396039604,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.859633,8.883533
rakesh kumar,Raider,1,0,4,12,11,3,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.497142,-5.4348803
rakesh kumar,Raider,2,0,6,12,3,3,0,0,0,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.308306,-6.099284
rakesh kumar,Raider,3,0,1,14,6,2,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26589,-2.9349577
rakesh kumar,Raider,4,0,3,8,6,3,0,0,0,0.5333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.447172,-6.3392463
rakesh kumar,Raider,5,0,1,14,9,5,0,0,0,0.5833333333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.687396,-7.458528
rakesh kumar,Raider,6,0,1,12,10,5,0,0,0,0.5217391304347826,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.656504,-7.298896
rakesh kumar,Raider,7,0,1,8,10,1,0,0,0,0.42105263157894735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.298112,-1.883485
rakesh narwal,Raider,1,0,3,15,7,2,0,0,0,0.6521739130434783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.490324,-3.3126404
rakesh narwal,Raider,2,0,2,7,8,1,0,0,0,0.4375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.33481,-1.7501857
rakesh narwal,Raider,3,0,3,9,4,3,0,0,0,0.6428571428571429,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66123,-6.420203
rakesh narwal,Raider,4,0,4,8,3,4,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.132153,-6.915976
rakesh narwal,Raider,5,0,1,15,14,3,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.131366,-5.3322506
rakesh narwal,Raider,6,0,3,9,5,7,0,0,0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.353461,-7.7717295
rakesh narwal,Raider,7,0,2,8,6,1,0,0,0,0.5333333333333333,0.0,Bengal Warriors,0.005474452554744526,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.604039,-1.0016915
rakesh singh kumar,All-Rounder,1,3,8,12,0,0,0,8,0,0.9230769230769231,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1550279,6.867457
rakesh singh kumar,All-Rounder,2,6,3,7,0,0,0,4,0,0.875,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.595532,3.5595615
rakesh singh kumar,All-Rounder,3,3,1,11,0,0,0,9,0,0.9166666666666666,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9874641,2.8334448
rakesh singh kumar,All-Rounder,4,7,6,7,0,0,0,11,0,0.875,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.188749,4.4046106
rakesh singh kumar,All-Rounder,5,10,6,14,0,0,0,8,0,0.9333333333333333,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4602857,3.6247585
rakesh singh kumar,All-Rounder,6,2,7,7,0,0,0,7,0,0.875,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1520042,6.694904
rakesh singh kumar,All-Rounder,7,9,4,4,0,0,0,9,0,0.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.133403,2.9420736
rakshith,Defender,1,0,0,0,0,0,3,18,10,0.0,0.6206896551724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.985233,11.40176
rakshith,Defender,2,0,0,0,0,0,1,16,5,0.0,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.361109,12.1040745
rakshith,Defender,3,0,0,0,0,0,7,16,7,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0997305,13.281766
rakshith,Defender,4,0,0,0,0,0,7,8,11,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.86098,13.375081
rakshith,Defender,5,0,0,0,0,0,6,14,2,0.0,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.077986,14.283837
rakshith,Defender,6,0,0,0,0,0,6,11,9,0.0,0.5238095238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.586785,13.548749
rakshith,Defender,7,0,0,0,0,0,7,12,5,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.979652,14.5732565
ram kumar sah,All-Rounder,1,3,7,11,0,0,0,7,0,0.9166666666666666,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.935937,6.7083483
ram kumar sah,All-Rounder,2,4,4,4,0,0,0,7,0,0.8,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.418434,4.2047944
ram kumar sah,All-Rounder,3,5,5,9,0,0,0,5,0,0.9,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4912329,4.465478
ram kumar sah,All-Rounder,4,6,5,6,0,0,0,5,0,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9260073,4.2909346
ram kumar sah,All-Rounder,5,7,6,11,0,0,0,10,0,0.9166666666666666,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.203962,5.076779
ram kumar sah,All-Rounder,6,6,5,9,0,0,0,11,0,0.9,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.266165,3.8426793
ram kumar sah,All-Rounder,7,1,2,7,0,0,0,4,0,0.875,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2471539,3.8058088
ran singh,All-Rounder,1,5,8,8,0,0,0,11,0,0.8888888888888888,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.439699,6.129666
ran singh,All-Rounder,2,5,4,6,0,0,0,9,0,0.8571428571428571,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9780176,3.596614
ran singh,All-Rounder,3,1,5,8,0,0,0,7,0,0.8888888888888888,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1076357,6.2011495
ran singh,All-Rounder,4,4,5,7,0,0,0,12,0,0.875,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1856036,4.746914
ran singh,All-Rounder,5,3,4,7,0,0,0,7,0,0.875,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8391173,4.2899523
ran singh,All-Rounder,6,3,3,7,0,0,0,7,0,0.875,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6781816,3.773477
ran singh,All-Rounder,7,5,6,3,0,0,0,7,0,0.75,0.875,Tamil Thalaivas,0.06697459584295612,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.930678,6.932724
ravi dalal,Defender,1,0,0,0,0,0,4,9,7,0.0,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.118667,12.800076
ravi dalal,Defender,2,0,0,0,0,0,3,15,10,0.0,0.5769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.679134,11.2978
ravi dalal,Defender,3,0,0,0,0,0,7,16,7,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.099404,13.282017
ravi dalal,Defender,4,0,0,0,0,0,6,9,9,0.0,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4670925,13.587086
ravi dalal,Defender,5,0,0,0,0,0,3,20,8,0.0,0.6896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.084264,11.712031
ravi dalal,Defender,6,0,0,0,0,0,4,16,4,0.0,0.7619047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8597,13.361664
ravi dalal,Defender,7,0,0,0,0,0,7,10,10,0.0,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.097322,13.449214
ravi kumar,All-Rounder,1,6,9,7,0,0,0,8,0,0.875,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8935447,6.526565
ravi kumar,All-Rounder,2,3,5,9,0,0,0,5,0,0.9,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5172486,4.5843053
ravi kumar,All-Rounder,3,11,9,4,0,0,0,10,0,0.8,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7059283,5.3579993
ravi kumar,All-Rounder,4,6,6,4,0,0,0,9,0,0.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5542097,4.4687815
ravi kumar,All-Rounder,5,3,6,9,0,0,0,11,0,0.9,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6490088,6.277095
ravi kumar,All-Rounder,6,6,6,7,0,0,0,8,0,0.875,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5448194,5.21756
ravi kumar,All-Rounder,7,5,4,3,0,0,0,5,0,0.75,0.8333333333333334,Haryana Steelers,0.05591397849462366,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.866481,6.870589
ravi v.,All-Rounder,1,4,8,3,0,0,0,10,0,0.75,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2468064,5.8946614
ravi v.,All-Rounder,2,5,3,7,0,0,0,12,0,0.875,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.764149,3.0414326
ravi v.,All-Rounder,3,4,5,7,0,0,0,9,0,0.875,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5280788,5.0781703
ravi v.,All-Rounder,4,2,4,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6999185,4.384172
ravi v.,All-Rounder,5,6,5,8,0,0,0,7,0,0.8888888888888888,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.228374,4.2791
ravi v.,All-Rounder,6,5,9,6,0,0,0,9,0,0.8571428571428571,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6254973,6.602349
ravi v.,All-Rounder,7,2,5,9,0,0,0,8,0,0.9,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1250727,6.3592334
ravinandan g.m.,Raider,1,0,1,13,6,1,0,0,0,0.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.131307,-1.3791078
ravinandan g.m.,Raider,2,0,3,15,3,2,0,0,0,0.7894736842105263,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.736461,-2.225154
ravinandan g.m.,Raider,3,0,1,12,5,1,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00747,-1.3340086
ravinandan g.m.,Raider,4,0,2,11,9,1,0,0,0,0.5238095238095238,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.130164,-1.985225
ravinandan g.m.,Raider,5,0,2,15,4,3,0,0,0,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1093,-5.8027725
ravinandan g.m.,Raider,6,0,4,17,8,0,0,0,0,0.6538461538461539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.170987,-2.4833217
ravinandan g.m.,Raider,7,0,2,9,6,1,0,0,0,0.5625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.571098,-1.0240979
ravinder,Defender,1,0,0,0,0,0,5,10,6,0.0,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.094576,15.09427
ravinder,Defender,2,0,0,0,0,0,4,13,9,0.0,0.5652173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.264197,10.5416765
ravinder,Defender,3,0,0,0,0,0,3,8,8,0.0,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.209892,12.42819
ravinder,Defender,4,0,0,0,0,0,3,13,5,0.0,0.6842105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.287913,12.64042
ravinder,Defender,5,0,0,0,0,0,3,14,12,0.0,0.5185185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.916871,11.478954
ravinder,Defender,6,0,0,0,0,0,5,15,10,0.0,0.5769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.398182,11.895667
ravinder,Defender,7,0,0,0,0,0,2,9,3,0.0,0.6923076923076923,Patna Pirates,0.006369426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.944989,13.157296
ravinder kumar,Defender,1,0,0,0,0,0,2,11,8,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.716216,12.018367
ravinder kumar,Defender,2,0,0,0,0,0,6,10,9,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.526759,13.575427
ravinder kumar,Defender,3,0,0,0,0,0,5,17,7,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22239,11.911458
ravinder kumar,Defender,4,0,0,0,0,0,8,15,9,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2123785,13.489343
ravinder kumar,Defender,5,0,0,0,0,0,7,12,11,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.175474,13.224442
ravinder kumar,Defender,6,0,0,0,0,0,5,21,9,0.0,0.6774193548387096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.158203,12.171981
ravinder kumar,Defender,7,0,0,0,0,0,1,11,7,0.0,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.568354,12.077244
ravinder pahal,All-Rounder,1,6,6,12,0,0,0,7,0,0.9230769230769231,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1865954,4.778821
ravinder pahal,All-Rounder,2,5,8,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4822264,6.459875
ravinder pahal,All-Rounder,3,4,3,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.198533,3.2642393
ravinder pahal,All-Rounder,4,6,1,9,0,0,0,6,0,0.9,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4014673,2.3614306
ravinder pahal,All-Rounder,5,5,10,8,0,0,0,9,0,0.8888888888888888,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6502433,6.796688
ravinder pahal,All-Rounder,6,2,6,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3266563,5.883592
ravinder pahal,All-Rounder,7,0,10,6,0,0,0,2,0,0.8571428571428571,0.6666666666666666,Dabang Delhi K.C.,0.07645875251509054,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8963284,6.898281
ravindra ramesh kumawat,All-Rounder,1,10,5,10,0,0,0,6,0,0.9090909090909091,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2996387,3.2176468
ravindra ramesh kumawat,All-Rounder,2,4,8,3,0,0,0,14,0,0.75,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9352472,5.675049
ravindra ramesh kumawat,All-Rounder,3,6,6,7,0,0,0,9,0,0.875,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5276475,5.145597
ravindra ramesh kumawat,All-Rounder,4,6,7,14,0,0,0,9,0,0.9333333333333333,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.862067,5.336527
ravindra ramesh kumawat,All-Rounder,5,8,5,12,0,0,0,16,0,0.9230769230769231,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1783266,3.756196
ravindra ramesh kumawat,All-Rounder,6,5,4,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0557199,3.6495237
ravindra ramesh kumawat,All-Rounder,7,5,2,8,0,0,0,3,0,0.8888888888888888,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8613124,3.323344
ravit kumar,All-Rounder,1,2,6,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2011273,5.791041
ravit kumar,All-Rounder,2,7,5,15,0,0,0,5,0,0.9375,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.128395,4.7514896
ravit kumar,All-Rounder,3,7,2,4,0,0,0,9,0,0.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3953478,2.6123464
ravit kumar,All-Rounder,4,7,8,5,0,0,0,4,0,0.8333333333333334,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6769695,6.417659
ravit kumar,All-Rounder,5,3,8,1,0,0,0,4,0,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.521194,6.093969
ravit kumar,All-Rounder,6,7,10,4,0,0,0,7,0,0.8,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9103317,6.7720175
ravit kumar,All-Rounder,7,9,6,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5433116,4.5757675
rinku narwal,All-Rounder,1,5,3,6,0,0,0,11,0,0.8571428571428571,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.704863,2.9441903
rinku narwal,All-Rounder,2,4,5,1,0,0,0,10,0,0.5,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7852545,5.081255
rinku narwal,All-Rounder,3,5,5,6,0,0,0,7,0,0.8571428571428571,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2759154,4.793557
rinku narwal,All-Rounder,4,6,6,14,0,0,0,5,0,0.9333333333333333,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.167825,4.783459
rinku narwal,All-Rounder,5,5,5,6,0,0,0,13,0,0.8571428571428571,0.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3184853,4.6629786
rinku narwal,All-Rounder,6,9,7,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.607076,5.094971
rinku narwal,All-Rounder,7,5,4,7,0,0,0,4,0,0.875,0.8,Bengal Warriors,0.07664233576642336,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.911281,6.9168024
rishank devadiga,Raider,1,0,1,12,8,5,0,0,0,0.5714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.839222,-7.5107503
rishank devadiga,Raider,2,0,3,21,4,2,0,0,0,0.8076923076923077,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.022557,-2.5802598
rishank devadiga,Raider,3,0,4,12,3,1,0,0,0,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.376699,-1.8765566
rishank devadiga,Raider,4,0,1,13,7,2,0,0,0,0.6190476190476191,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.341579,-3.002829
rishank devadiga,Raider,5,0,3,22,10,2,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.593064,-3.2622578
rishank devadiga,Raider,6,0,3,14,11,1,0,0,0,0.5384615384615384,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.000406,-2.333742
rishank devadiga,Raider,7,0,2,10,6,3,0,0,0,0.5882352941176471,0.0,U.P. Yoddha,0.06265664160401002,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.539007,0.09691391
rohit,Raider,1,0,4,7,1,2,0,0,0,0.7777777777777778,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.56313,-2.381023
rohit,Raider,2,0,3,9,9,1,0,0,0,0.47368421052631576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.337895,-1.9994951
rohit,Raider,3,0,3,12,12,3,0,0,0,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.369086,-5.446258
rohit,Raider,4,0,1,11,8,3,0,0,0,0.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.000141,-5.9049535
rohit,Raider,5,0,2,17,8,5,0,0,0,0.6538461538461539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.764859,-7.571672
rohit,Raider,6,0,1,21,14,0,0,0,0,0.5833333333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.883112,-2.4712408
rohit,Raider,7,0,1,9,11,4,0,0,0,0.42857142857142855,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.008969,-6.2212
rohit baliyan,All-Rounder,1,5,2,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.090205,2.778912
rohit baliyan,All-Rounder,2,7,4,10,0,0,0,7,0,0.9090909090909091,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.443522,3.5729973
rohit baliyan,All-Rounder,3,7,8,9,0,0,0,10,0,0.9,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.252633,6.069972
rohit baliyan,All-Rounder,4,5,7,13,0,0,0,10,0,0.9285714285714286,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6703663,5.6351304
rohit baliyan,All-Rounder,5,5,8,6,0,0,0,7,0,0.8571428571428571,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.311987,6.443157
rohit baliyan,All-Rounder,6,8,7,8,0,0,0,7,0,0.8888888888888888,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3805547,5.1912613
rohit baliyan,All-Rounder,7,2,6,7,0,0,0,3,0,0.875,0.75,U Mumba,0.09130434782608696,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9176183,6.9233365
rohit gulia,Defender,1,0,0,0,0,0,2,16,11,0.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.939296,11.394788
rohit gulia,Defender,2,0,0,0,0,0,4,9,5,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6893663,13.7773075
rohit gulia,Defender,3,0,0,0,0,0,6,7,9,0.0,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.321398,13.572152
rohit gulia,Defender,4,0,0,0,0,0,4,13,6,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4864573,13.077098
rohit gulia,Defender,5,0,0,0,0,0,6,8,11,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.602677,13.108467
rohit gulia,Defender,6,0,0,0,0,0,3,18,6,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.830477,11.981808
